Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2009 [YR2009]
Afghanistan,AFG,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.5,71.5,97.7,97.7,93.4308776855469,97.7,97.7,97.7,..,..,42.7,43.2220189082037,69.1,68.0408782958984,48.2790069580078
Afghanistan,AFG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,25.7,27.25,28.5,30,31.1,32.45,33.8,35.4,..,..,19.7,21.3,22.7,24.3,18.2
Afghanistan,AFG,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,0.315570916067545,0.290260984624591,0.363282086046627,0.3508791651862,0.40105296171908,0.370130823138395,0.243668382509913,0.335934934646957,..,..,0.359454023848009,0.386644007799435,0.380988095588488,0.335090541512718,0.270365440241896
Afghanistan,AFG,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.216608987713022,0.232761963456803,0.284781431086284,0.229821540745866,0.237614661827017,0.269353221331058,0.237958189733028,0.3177320549902,..,..,0.292788387305452,0.24423933475877,0.211376075412044,0.211412619283081,0.229864313968114
Afghanistan,AFG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,22.1370413719574,20.6343227166798,25.7403140364582,26.4201990834448,22.0428967527575,25.7739707394105,29.9755825210461,33.5976188725451,..,..,26.2100685374552,23.7436639877543,24.390873626371,22.8106627361766,29.2975010547259
Afghanistan,AFG,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Control of Corruption: Estimate,CC.EST,-1.36474287509918,-1.35423982143402,-1.54035270214081,-1.53190970420837,-1.50288057327271,-1.41949915885925,-1.49369978904724,-1.15232741832733,-1.18377649784088,..,-1.64539110660553,-1.60047078132629,-1.43037283420563,-1.44590842723846,-1.55229878425598
Afghanistan,AFG,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2.25,2.37,2.24,2.3,2.44,2.41,2.57,..,..,..,2.46,3.23,2.61,2.46,2.25
Afghanistan,AFG,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Forest area (% of land area),AG.LND.FRST.ZS,1.85278199408184,1.85278199408184,1.85278199408184,1.85278199408184,1.85278199408184,1.85278199408184,1.85278199408184,1.85278199408184,..,..,1.85278199408184,1.85278199408184,1.85278199408184,1.85278199408184,1.85278199408184
Afghanistan,AFG,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Individuals using the Internet (% of population),IT.NET.USER.ZS,7,8.26,11,13.5,16.8,17.6,18.4,..,..,..,4,5,5.454545455,5.9,3.55
Afghanistan,AFG,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.498224786428501,0.472363655690926,0.456554917806098,0.43760849731078,0.433917144386382,0.415126078320499,0.416246028518255,..,..,..,0.539066451713237,0.529946757097991,0.513088100859965,0.501664894646239,0.488782719872375
Afghanistan,AFG,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.155552831577985,0.149824062417944,0.145613967285737,0.147684043236258,0.127304875156133,0.123046875178302,0.124791083317531,..,..,..,0.1624276137374,0.160144403204509,0.155034227256783,0.1513862092604,0.151809653585406
Afghanistan,AFG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,54.5,..,..,..,..,..,..,..,..,38.3,..,..,..
Afghanistan,AFG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.40916200256692,2.40581576446341,2.39898955450016,2.39981758202619,2.4070929738622,2.41775383911968,2.41695301478831,..,..,..,2.35343107220261,2.37388209171293,2.39198468572599,2.403284579283,2.33529238260334
Afghanistan,AFG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,27.710843373494,27.710843373494,27.710843373494,27.710843373494,..,27.8688524590164,27.0161290322581,27.0161290322581,..,..,27.710843373494,27.710843373494,27.710843373494,27.710843373494,27.3092369477912
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,50.160541526762,51.7509145546816,53.1042837649295,54.6485411587937,56.2482314520951,57.9082516903546,59.7522806371985,61.4805544056544,..,..,43.2204467749107,44.8448507428361,46.7112506324456,48.3590282569032,41.9871931680542
Afghanistan,AFG,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.41106843948364,-2.56262516975403,-2.6621561050415,-2.79497361183167,-2.75326204299927,-2.65240693092346,-2.70263171195984,-2.51853036880493,-2.5508017539978,..,-2.57915186882019,-2.50205969810486,-2.41856145858765,-2.51934909820557,-2.71142148971558
Afghanistan,AFG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,85.3235490326885,86.0501112508465,..,..,..,..,..,..,..,..,85.9865470852018,82.4875621890547,85.9099804305284,78.6364080993837,87.1766029246344
Afghanistan,AFG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,18.93,17.53,19.92,19.21,17.96,18.51,17.58,17.86,..,..,15.15,12.61,15.36,16.86,16.53
Afghanistan,AFG,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,23.7490645063876,25.3757325289357,27.1029295008949,28.93696493811,27.8325779792055,26.5817299358641,24.6862301129122,21.8409819358079,7.34537368323521,6.98535794895538,19.6597738616685,20.1551675656331,20.7789873677724,22.2178958025076,19.6124799755893
Afghanistan,AFG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Rule of Law: Estimate,RL.EST,-1.43704450130463,-1.51520264148712,-1.52071392536163,-1.58373689651489,-1.68858671188354,-1.74131882190704,-1.83137428760529,-1.87635684013367,-1.65844225883484,..,-1.87005805969238,-1.9225001335144,-1.6518931388855,-1.60911154747009,-1.87611877918243
Afghanistan,AFG,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,9,9,9,9,10,10,..,..,..,..,..,..,..,9,..
Albania,ALB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.95,99.98,99.89,99.89,100,100,100,100,..,..,99.6442031860352,99.7186431884766,99.9,99.8903121948242,99.5544509887695
Albania,ALB,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,74.4,76.1,77.6,79,80.2,81.6,82.7,83.7,..,..,65.8,68.1,70.4,72.3,63.1
Albania,ALB,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2.43604042469054,1.23234511900084,0.726663830243968,0.891974837904561,1.063452760622,1.07561733330774,0.498447752914955,0.801166730169078,..,..,0.773707710841348,1.65290936202498,1.96358695064507,2.22454159632208,0.492035356049145
Albania,ALB,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.167721930626468,0.189123681705878,0.15451401733456,0.182975791053761,0.140223142354655,0.139876104069308,0.136466261169342,0.140408155076948,..,..,0.0666425167042147,0.21019062481596,0.183891520030331,0.162355369581885,0.0760171202959317
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.9901813581977,19.7802144171366,19.8499944651163,19.0221266422351,18.4294953023634,18.3893323354028,19.2252227057273,18.3581252459328,18.6228214469268,..,17.9558663972347,18.2267896025292,18.7668018946422,19.5651578123229,16.7943836018798
Albania,ALB,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,2.36,..,..,..,..,..,..,..,..
Albania,ALB,Control of Corruption: Estimate,CC.EST,-0.586141347885132,-0.544385254383087,-0.471469223499298,-0.480890601873398,-0.545840263366699,-0.563899636268616,-0.572924494743347,-0.576535522937775,-0.407875537872314,..,-0.531616508960724,-0.701794147491455,-0.778729438781738,-0.750955939292908,-0.545270919799805
Albania,ALB,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,..,..,..,..,..,..,..,..,0,0,0,0,0
Albania,ALB,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,13.7979708979656,..,..,..,..,..,..,..,..,..,23.7139849400341,33.2602886181185,16.2978686080168,12.3207053334506,41.6672458370863
Albania,ALB,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2.93,2.69,2.68,2.7,2.59,2.51,2.41,..,..,..,2.85,2.91,2.57,2.96,2.98
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,808.455839595944,..,..,..,..,..,..,..,..,..,729.154372728518,764.968616564465,687.896259861998,801.329975005976,732.316681804627
Albania,ALB,Forest area (% of land area),AG.LND.FRST.ZS,28.7505109489051,28.8024635036496,28.8021897810219,28.7920620437956,28.7919708029197,28.7919708029197,28.7919708029197,28.7919708029197,..,..,28.542700729927,28.5946532846715,28.6466058394161,28.6985583941606,28.4960948905109
Albania,ALB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,61.4218013942638,..,..,..,..,..,..,..,..,..,63.2390037485134,61.5027652749324,57.7540817221547,56.3953388128232,63.4217264005157
Albania,ALB,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Individuals using the Internet (% of population),IT.NET.USER.ZS,54.3,56.9,59.6,62.4,65.4,68.55039112,72.23767711,79.32371752,82.61368583,..,45,47,49.4,51.8,41.2
Albania,ALB,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,1.06832685773859,1.0779993008651,1.07521983164013,1.06065650051489,1.04955991781957,0.99787500976634,0.948674818850474,..,..,..,1.04006071840883,1.03929413860343,1.05527927207307,1.05725188595043,1.03284859568802
Albania,ALB,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.399006454250176,0.414240874536528,0.428673419327068,0.417441280659498,0.381457942014586,0.392879876994917,0.357731059334024,..,..,..,0.385421592566617,0.399512796903478,0.399798568542764,0.391030528563514,0.386614003188365
Albania,ALB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,23.7,23.4,23,21.8,22,..,..,..,..,..,..,..,..
Albania,ALB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.0981497880449,13.5334306684815,13.971336274146,14.4011419224097,14.8503326192826,15.3505526581018,15.822112678783,..,..,..,11.6145245442652,11.9630262692482,12.3209619828276,12.6938075118444,11.2652729879444
Albania,ALB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20,20.7142857142857,22.8571428571429,27.8571428571429,27.8571428571429,29.5081967213115,29.5081967213115,35.7142857142857,35.7142857142857,..,16.4285714285714,15.7142857142857,15.7142857142857,17.8571428571429,16.4285714285714
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,105.441751824818,105.135145985401,104.967189781022,104.870693430657,104.612262773723,104.167554744526,103.571131386861,102.615547445255,..,..,106.314635036496,106.02901459854,105.854051094891,105.660291970803,106.843759124088
Albania,ALB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.485986232757568,0.341639041900635,0.337447881698608,0.373769819736481,0.366642981767654,0.110049679875374,0.0885764509439468,0.196294024586678,0.114945493638515,..,-0.191482901573181,-0.282379418611526,-0.143631592392921,0.0919297859072685,-0.0451405122876167
Albania,ALB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,100,100,..,..,..,..,..,..,..,..,99.9867864693446,98.5922214268671,100,100,99.9807766243752
Albania,ALB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,38.56,38.49,39.44,36.94,37.83,40.11,44.58,..,..,..,36.99,35.84,39.91,41.14,37.09
Albania,ALB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,69.4344525963839,73.3286516853933,76.6610694313928,74.5193174307517,76.1195137517997,77.8305014810121,77.4244906791974,78.7746037540689,78.0343581803436,78.0831029844348,73.2534992711484,77.716554094087,74.8168694639409,71.2606907357838,71.2983842122452
Albania,ALB,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Albania,ALB,Rule of Law: Estimate,RL.EST,-0.310979843139648,-0.318997442722321,-0.321364849805832,-0.412762373685837,-0.414187848567963,-0.425378829240799,-0.376249194145203,-0.280372351408005,-0.16577909886837,..,-0.385760486125946,-0.442926466464996,-0.519839763641357,-0.518606007099152,-0.49437016248703
Albania,ALB,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,6,6,6,8,8,8,..,..,..,..,..,..,..,7,..
Algeria,DZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.2745513916016,99.3561935424805,99.4336929321289,99.5300216674805,99.6377410888672,99.5,99.7187728881836,99.7878265380859,..,..,98.9109039306641,99.0026550292969,98.7646604654583,99.1879272460938,98.8248596191406
Algeria,DZA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,99.5,99.6,99.6,99.6,99.6,99.7,99.7,99.7,..,..,99.2,99.3,99.4,99.4,99.1
Algeria,DZA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,14.1382620790828,8.97834070023833,7.7417236186159,9.29107790109349,12.5839563818869,11.0501299961643,7.60086734225937,12.790533310572,..,..,16.2089595800625,18.2164318704491,16.3241453374098,14.8886705107305,15.3758183171119
Algeria,DZA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0,0,0,0,0,0,0,0,..,..,0,0,0,0,0
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.2863970707309,11.5787073364509,12.22009479501,11.7560887332265,11.8743717360924,12.3369528102165,13.78423869805,12.1756577427726,11.5851896795816,..,8.46644357650095,8.1105898797768,8.77068635508419,9.85111712761217,9.34336541090136
Algeria,DZA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Control of Corruption: Estimate,CC.EST,-0.61265641450882,-0.639073312282562,-0.67341673374176,-0.598509311676025,-0.658660113811493,-0.655895113945007,-0.66646021604538,-0.635657608509064,-0.637929856777191,..,-0.552147269248962,-0.572699666023254,-0.521544516086578,-0.472622781991959,-0.614938259124756
Algeria,DZA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,..,..,..,..,..,..,..,..,0,0,0,0,0
Algeria,DZA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,-177.124357913786,..,..,..,..,..,..,..,..,..,-275.463486099988,-248.734823648095,-212.765931803021,-189.345469003897,-275.425610048654
Algeria,DZA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,5,5.05,4.85,4.93,5.2,5.32,5.32,..,..,..,4.42,4.47,4.72,4.76,4.48
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1333.13606896647,..,..,..,..,..,..,..,..,..,1117.98048903145,1144.32285037731,1233.61694776324,1252.07479476785,1158.18235445087
Algeria,DZA,Forest area (% of land area),AG.LND.FRST.ZS,0.818057386616507,0.821247986241997,0.821247986241997,0.815789794104397,0.810331601966797,0.814110350369751,0.818308959706366,0.822227647758509,..,..,0.805293608874184,0.808484553309765,0.811675497745346,0.814866442180927,0.791060317247055
Algeria,DZA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,99.9779167201605,..,..,..,..,..,..,..,..,..,99.8478347914606,99.8874756325738,99.8589173711226,99.9103649953028,99.8106194648149
Algeria,DZA,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Individuals using the Internet (% of population),IT.NET.USER.ZS,29.5,38.2,42.94552688,47.69105515,49.03846808,58.97757455,63.94999611,70.77,..,..,12.5,14.9,18.2,22.5,11.23
Algeria,DZA,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,2.27332231996518,2.23119780177373,2.25231532358905,2.19406618192981,2.18419776493943,2.11263342936185,1.99172854776155,..,..,..,2.33920291929372,2.24218235446861,2.28424154648442,2.23832054214054,2.37898456948434
Algeria,DZA,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.301981828097339,0.3114000339983,0.304671539776975,0.299084387396064,0.297863828915811,0.294994231638514,0.289488269563703,..,..,..,0.243596317460587,0.255985287961011,0.277335519058045,0.287154245301117,0.24062628468654
Algeria,DZA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,5.5,..,..,..
Algeria,DZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.06342497100922,5.19075684768649,5.33963028164933,5.49951374138218,5.67040595099002,5.85503670340651,6.01747007813233,..,..,..,4.83058597427816,4.86049908435941,4.90306741880239,4.96742468180097,4.80610366454189
Algeria,DZA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,31.6017316017316,31.6017316017316,31.6017316017316,25.7575757575758,25.7575757575758,25.7575757575758,25.7575757575758,8.10810810810811,8.10810810810811,..,7.7120822622108,7.96915167095116,31.6017316017316,31.6017316017316,7.7120822622108
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,16.2738871581281,16.6026255583626,16.9369083372205,17.2716286111714,17.6035123046545,17.9303156808402,18.2436570559099,18.5486033116111,..,..,15.0546843904037,15.3432116855744,15.6442613383493,15.9549850109584,14.7774471604793
Algeria,DZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.19053518772125,-1.09078657627106,-1.09974193572998,-0.919614136219025,-0.842121779918671,-1.05582988262177,-0.847814321517944,-0.992437243461609,-0.741771519184113,..,-1.25936758518219,-1.36056065559387,-1.32504332065582,-1.20237147808075,-1.19691348075867
Algeria,DZA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.395379969490365,0.322683798947644,..,..,..,..,..,..,..,..,0.380460926225565,0.980009370607528,1.08368033172465,0.55101018533979,0.794784551050622
Algeria,DZA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.07,0.06,0.08,0.14,0.19,0.16,0.15,..,..,..,0.26,0.18,0.18,0.13,0.31
Algeria,DZA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,22.5044102439321,24.3894717800289,25.479655344731,25.2633331315455,25.0453720508167,24.8565041387227,24.6660915132924,25.4346927747227,24.5996387718242,25.09815044261,20.5628528800866,21.8959496692254,23.3039837265587,23.8856181665265,20.3168398312931
Algeria,DZA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,0.534319996833801,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Rule of Law: Estimate,RL.EST,-0.804205596446991,-0.942101240158081,-0.917128682136536,-0.925527453422546,-0.807303428649902,-0.861796259880066,-0.800302982330322,-0.832210958003998,-0.832472681999207,..,-0.816793382167816,-0.845334827899933,-0.812617719173431,-0.693158984184265,-0.82556688785553
Algeria,DZA,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,2,2,2,2,2,2,..,..,..,..,..,..,..,2,..
Andorra,AND,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,100,100,100,100,100
Andorra,AND,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,100,100,100,100,100,100,100,100,..,..,100,100,100,100,100
Andorra,AND,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.537623493009676,0.513420109683398,0.521999648433619,0.559538512516191,0.546367882815281,0.522633248415779,0.559442769715814,0.533617929562433,0.495686274509804,..,0.466508601972863,0.490560827241276,0.601164453935572,0.585558984254785,0.418928933319218
Andorra,AND,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Control of Corruption: Estimate,CC.EST,1.22070860862732,1.15181076526642,1.15955591201782,1.17175841331482,1.17916560173035,1.17659223079681,1.26600527763367,1.2798718214035,1.27020359039307,..,1.30177271366119,1.27229809761047,1.26053082942963,1.25354850292206,1.3177649974823
Andorra,AND,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Forest area (% of land area),AG.LND.FRST.ZS,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,..,..,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894,34.0425531914894
Andorra,AND,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Individuals using the Internet (% of population),IT.NET.USER.ZS,86.1,87.9,89.7,91.56746703,..,90.71866533,93.20564892,93.89752157,..,..,81,81,82.7,84.4,78.53
Andorra,AND,Methane emissions (metric tons of CO2 equivalent per capita),EN.ATM.METH.PC,0.719663576325379,0.720245031081872,0.717672346291701,0.710283502850874,0.704283990774932,0.69706072593427,0.689845032175032,..,..,..,0.71332550790699,0.724814743435317,0.722116739188599,0.720379881457817,0.666015355034393
Andorra,AND,Nitrous oxide emissions (metric tons of CO2 equivalent per capita),EN.ATM.NOXE.PC,0.0256517501850016,0.0245144119532796,0.0242460849186656,0.0238201850020992,0.0234467492301334,0.0230382746289771,0.0226359202059202,..,..,..,0.0300727638809268,0.0293675797469072,0.0280792108487178,0.0268414813569297,0.0291772057628771
Andorra,AND,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.1032092318647,12.5882459527078,12.9313969437762,13.1845361034177,13.5102348243983,13.842788467836,14.1949806949807,..,..,..,10.8257188598914,10.8059659191554,11.1754972716071,11.6252023007994,11.1506797378541
Andorra,AND,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,50,39.2857142857143,32.1428571428571,32.1428571428571,32.1428571428571,46.4285714285714,46.4285714285714,46.4285714285714,46.4285714285714,..,35.7142857142857,50,50,50,35.7142857142857
Andorra,AND,Population density (people per sq. km of land area),EN.POP.DNST,152.385106382979,152.651063829787,154.340425531915,157.1,159.602127659574,162.431914893617,165.31914893617,168.157446808511,..,..,152.168085106383,150.142553191489,151.091489361702,151.844680851064,157.131914893617
Andorra,AND,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.28659331798553,1.36598539352417,1.38275027275085,1.39288794994354,1.39100873470306,1.57721149921417,1.58857178688049,1.58106744289398,1.58773648738861,..,1.27827215194702,1.30248832702637,1.29035115242004,1.28392601013184,1.29713952541351
Andorra,AND,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,89.4321766561514,86.1167002012072,..,..,..,..,..,..,..,..,88.7311446317657,86.5131578947369,86.6894197952219,88.7532693984307,76.5432098765432
Andorra,AND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,19.45,19.32,19.3,19.02,18.58,18.46,21.86,20.59,..,..,18.67,18.55,18.76,19.14,17.13
Andorra,AND,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Rule of Law: Estimate,RL.EST,1.63832545280457,1.51298904418945,1.51331186294556,1.5349280834198,1.53662586212158,1.51048481464386,1.61627840995789,1.64212965965271,1.48544991016388,..,1.19792461395264,1.3992737531662,1.40118777751923,1.40149104595184,1.21778512001038
Andorra,AND,Strength of legal rights index (0=weak to 12=strong),IC.LGL.CRED.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,32,42,41.7850341796875,42.9062423706055,45.29,45.6338806152344,46.9554443359375,48.2238540649414,..,..,34.980052947998,34.6,37.2594909667969,38.3981781005859,33.8469772338867
Angola,AGO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,46.7,47.4,47.8,48.3,48.7,49.3,49.7,50,..,..,44.7,45.2,45.8,46.1,44.1
Angola,AGO,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,18.585126985335,10.9509823897879,17.0851746969861,21.6657819099463,26.6126712023893,24.0727401150351,16.463535823985,23.2696829218233,..,..,33.1201403646739,32.7769325409916,29.4253958885424,24.7241257283763,26.2264883639634
Angola,AGO,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0.358516878888424,0.554706545645646,1.03176263206502,0.813139211261651,0.617134019845992,0.636491008480499,0.87236870132827,0.739017315475802,..,..,0.432163347015003,0.365463489644206,0.36302233050557,0.3552910177304,0.521896051844673
Angola,AGO,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.5470567791822,9.12253437222206,9.83116886032956,10.0169959653141,8.60774180183334,7.88262506936516,9.94654357144815,11.4863453766476,13.6491094624883,..,6.18029349810839,5.84568087986773,6.06962999112471,6.50749231982044,6.62119676383424
Angola,AGO,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
